time_step,bearing_temp,engine_speed,engine_load,lub_oil_inlet_temp,lub_oil_pressure,axial_vibration,engine_st_aft_brg_temp1,engine_intermed_shaft_brg_temp,cooling_water_temp,engine_air_temp,status,draft_fore,draft_aft,vs,relative_wind_speed,energy_efficiency_index,rudder_angle,depth
0.962343,0.657073,0.949312,0.744588,0.376153,0.960156,0.881441,0.708048,0.480877,0.494289,0.595518,0.998528,0.868747,0.927536,0.867664,0.422346,0.881015,0.504299,
0.962354,0.658763,0.950166,0.741595,0.377661,0.946025,0.882492,0.712156,0.480205,0.494103,0.594705,0.999786,0.873302,0.939390,0.868520,0.448383,0.879143,0.509760,
0.962366,0.657633,0.951231,0.738957,0.378762,0.945182,0.882660,0.709569,0.482707,0.495690,0.593785,1.000000,0.875318,0.926751,0.868505,0.441161,0.881221,0.501424,
0.962378,0.658615,0.955603,0.731161,0.378027,0.985104,0.878667,0.708852,0.480251,0.493941,0.593041,0.999144,0.878181,0.925209,0.864632,0.406564,0.881309,0.562231,
0.962390,0.657723,0.947269,0.732832,0.378462,0.963043,0.873272,0.707164,0.481964,0.494651,0.594622,1.000000,0.871590,0.926854,0.863313,0.383292,0.880718,0.576093,
0.962401,0.653551,0.949181,0.755308,0.376603,0.960827,0.890236,0.707572,0.482281,0.492756,0.596120,0.998542,0.881665,0.931480,0.862229,0.399976,0.880437,0.514773,
0.962413,0.652528,0.948704,0.762634,0.387790,0.944339,0.898534,0.708077,0.480668,0.495741,0.595018,0.999511,0.873393,0.943152,0.862502,0.418330,0.883549,0.487825,
0.962425,0.657792,0.951548,0.761148,0.394697,0.961058,0.893375,0.705997,0.479523,0.493769,0.592371,0.999045,0.876563,0.930599,0.862250,0.439152,0.881668,0.487278,
0.962437,0.657994,0.952034,0.758204,0.411371,0.960913,0.898202,0.710480,0.481546,0.495149,0.591162,1.000000,0.877008,0.940113,0.865833,0.432950,0.880280,0.497599,
0.962448,0.658882,0.952677,0.745636,0.395708,0.969765,0.886776,0.710765,0.482332,0.494931,0.590266,1.000000,0.884291,0.925620,0.865786,0.422850,0.880217,0.503475,
0.962460,0.656361,0.949680,0.744066,0.394927,0.948308,0.886218,0.711822,0.482925,0.493992,0.589194,1.000000,0.868692,0.936072,0.858999,0.414787,0.881700,0.511235,
0.962472,0.657305,0.945588,0.738073,0.394237,0.943325,0.881257,0.709220,0.483074,0.495982,0.589697,0.999490,0.876703,0.924954,0.864019,0.410911,0.881613,0.509972,
0.962484,0.659863,0.948688,0.742614,0.385081,0.944008,0.883627,0.708714,0.481113,0.497435,0.588739,0.999720,0.886740,0.927811,0.860869,0.405180,0.880074,0.511209,
0.962496,0.658132,0.948950,0.742199,0.376679,0.944273,0.884230,0.711254,0.482410,0.494107,0.591046,1.000000,0.874214,0.940564,0.861786,0.418372,0.879861,0.510144,
0.962507,0.657371,0.947702,0.749708,0.377220,0.945355,0.887624,0.711792,0.480604,0.496008,0.589855,1.000000,0.876917,0.919572,0.865450,0.400832,0.879229,0.494529,
0.962519,0.658839,0.950923,0.757126,0.378255,0.943789,0.894846,0.710212,0.481241,0.495837,0.592555,1.000000,0.878665,0.925808,0.868262,0.390264,0.880885,0.485463,
0.962531,0.657753,0.954900,0.753919,0.378583,0.952806,0.893407,0.711343,0.481571,0.496005,0.589224,0.999057,0.881764,0.922811,0.866084,0.413344,0.880685,0.497214,
0.962543,0.659403,0.950719,0.746292,0.379908,0.985803,0.887299,0.711761,0.480937,0.495796,0.590914,1.000000,0.878526,0.940892,0.866634,0.408487,0.882384,0.505315,
0.962554,0.659178,0.952477,0.742087,0.376931,0.950740,0.882256,0.712081,0.482048,0.495418,0.589670,1.000000,0.879067,0.920592,0.869235,0.411208,0.878758,0.512305,
0.962566,0.659095,0.948695,0.736576,0.381045,0.956531,0.885835,0.711563,0.481728,0.496553,0.588960,0.998737,0.877043,0.937961,0.869014,0.384723,0.879829,0.515030,
0.962578,0.657345,0.948055,0.746599,0.378922,0.943012,0.881021,0.712200,0.481671,0.495530,0.589777,1.000000,0.874132,0.932942,0.869484,0.440184,0.879853,0.499423,
0.962590,0.658702,0.947739,0.751857,0.382827,0.943273,0.895298,0.710264,0.479682,0.496706,0.591355,0.999397,0.869625,0.940677,0.867563,0.448671,0.880291,0.485646,
0.962602,0.657510,0.954485,0.751200,0.394589,0.946229,0.889881,0.713232,0.482474,0.497806,0.591397,0.999244,0.872787,0.944321,0.871043,0.428798,0.881090,0.488310,
0.962613,0.658974,0.952787,0.743220,0.391680,0.976148,0.886785,0.710927,0.479385,0.495039,0.585875,0.999493,0.875277,0.926970,0.871470,0.443905,0.881197,0.500909,
0.962625,0.658175,0.952362,0.738476,0.388711,0.960859,0.881699,0.713226,0.482116,0.494076,0.580574,1.000000,0.882026,0.923156,0.867341,0.451415,0.881012,0.514629,
0.962637,0.657061,0.946816,0.732670,0.377485,0.961111,0.881059,0.712855,0.482083,0.496424,0.581669,0.998887,0.873340,0.920624,0.874529,0.427429,0.879923,0.517741,
0.962649,0.657548,0.946624,0.735427,0.378010,0.945785,0.886521,0.712154,0.482336,0.494013,0.581220,0.998853,0.871315,0.927125,0.868129,0.445708,0.880559,0.513047,
0.962660,0.657127,0.948804,0.739987,0.378459,0.945135,0.882851,0.710782,0.480892,0.498611,0.582463,1.000000,0.877897,0.930840,0.870258,0.448181,0.881631,0.502968,
0.962672,0.651139,0.949355,0.743485,0.378458,0.946212,0.882315,0.712994,0.481709,0.497566,0.583749,1.000000,0.872787,0.931814,0.869963,0.408941,0.880302,0.500449,
0.962684,0.652176,0.951463,0.741562,0.377330,0.946558,0.881950,0.713491,0.482465,0.500937,0.588430,0.998335,0.874014,0.927694,0.869524,0.443968,0.882691,0.507172,
0.962696,0.650210,0.946490,0.738358,0.376314,0.944857,0.884401,0.711286,0.480648,0.502393,0.587534,0.998920,0.874419,0.931614,0.871902,0.426216,0.879775,0.503473,
0.962707,0.651236,0.949768,0.739124,0.384230,0.943977,0.884117,0.711742,0.482086,0.503776,0.590203,0.999475,0.879729,0.931678,0.868195,0.438938,0.880324,0.497720,
0.962719,0.651213,0.946402,0.739831,0.380218,0.955943,0.887521,0.711902,0.482677,0.500099,0.591307,0.999482,0.873006,0.934186,0.867781,0.418419,0.880549,0.493293,
0.962731,0.651222,0.946894,0.740471,0.394643,0.953413,0.884981,0.711029,0.482072,0.500951,0.593438,1.000000,0.873481,0.930248,0.867038,0.428608,0.879015,0.499261,
0.962743,0.649406,0.948661,0.739319,0.394512,0.975576,0.886559,0.710628,0.482345,0.500599,0.592973,1.000000,0.874894,0.919419,0.869297,0.437602,0.881061,0.500473,
0.962755,0.652835,0.948883,0.735170,0.394627,0.944051,0.881118,0.712371,0.482070,0.501650,0.593789,0.999938,0.870990,0.936757,0.869899,0.447079,0.877316,0.506909,
0.962766,0.652634,0.949425,0.738367,0.393854,0.944901,0.884953,0.711389,0.481019,0.498401,0.587937,1.000000,0.877777,0.926471,0.871594,0.473580,0.882051,0.507432,
0.962778,0.650951,0.949075,0.736483,0.395396,0.944865,0.887105,0.710650,0.480141,0.501630,0.585371,0.999187,0.871303,0.933164,0.870179,0.442125,0.881525,0.505989,
0.962790,0.651834,0.949068,0.739538,0.399855,0.945818,0.885381,0.711333,0.481659,0.496392,0.584963,1.000000,0.879105,0.924332,0.869897,0.470088,0.881575,0.501870,
0.962802,0.650808,0.947973,0.738882,0.394314,0.945116,0.882760,0.712945,0.482792,0.501941,0.582706,0.999302,0.878679,0.932002,0.871780,0.453854,0.883462,0.502052,
0.962813,0.651247,0.947622,0.739112,0.394310,0.943239,0.884686,0.709501,0.479867,0.501514,0.581759,1.000000,0.877666,0.931429,0.869459,0.426914,0.880572,0.500155,
0.962825,0.651914,0.949987,0.736653,0.393222,0.944952,0.882021,0.712813,0.481779,0.501129,0.582040,0.999129,0.878804,0.920620,0.871820,0.419552,0.883177,0.460404,
0.962837,0.651767,0.965932,0.737559,0.393149,0.973173,0.876359,0.710689,0.481370,0.502934,0.584139,0.999794,0.875408,0.911003,0.864813,0.425146,0.883790,0.424314,
0.962849,0.650705,0.959875,0.691984,0.387745,0.985067,0.856212,0.710406,0.480770,0.502812,0.578552,0.999161,0.876046,0.896978,0.859380,0.424423,0.884001,0.533762,
0.962861,0.651660,0.945034,0.698935,0.377630,0.952300,0.860438,0.708572,0.483369,0.501911,0.578365,1.000000,0.880383,0.938723,0.842183,0.416783,0.884466,0.638317,
0.962872,0.648096,0.947027,0.722458,0.380528,0.943274,0.880539,0.706574,0.483749,0.501166,0.578175,0.999521,0.881119,0.933815,0.837887,0.435441,0.884728,0.587531,
0.962884,0.644924,0.946923,0.752352,0.379665,0.945386,0.882883,0.702671,0.484654,0.503562,0.580083,0.999139,0.879838,0.940896,0.838179,0.429444,0.884327,0.578842,
0.962896,0.645170,0.947102,0.773939,0.380102,0.945129,0.887947,0.700721,0.481533,0.502216,0.581598,1.000000,0.879592,0.940411,0.843355,0.446100,0.884069,0.510975,
0.962908,0.644676,0.951360,0.783374,0.377336,0.968060,0.907109,0.699914,0.487189,0.502630,0.581295,0.998296,0.880898,0.941419,0.849000,0.405082,0.885454,0.487095,
0.962919,0.652059,0.952800,0.777335,0.389818,0.983669,0.904817,0.706239,0.484041,0.502242,0.582966,0.998096,0.874007,0.944032,0.853348,0.420267,0.885169,0.484723,
0.962931,0.652261,0.952742,0.763548,0.395752,0.982748,0.897084,0.707152,0.481554,0.500908,0.582532,0.999485,0.874949,0.941344,0.854630,0.442679,0.885174,0.486461,
0.962943,0.656742,0.950868,0.758870,0.392768,0.963569,0.888888,0.704436,0.479093,0.501851,0.581129,0.999909,0.883441,0.934734,0.856611,0.373347,0.882338,0.488820,
0.962955,0.657630,0.949792,0.754510,0.393352,0.959596,0.887112,0.706407,0.483650,0.504904,0.583897,0.999165,0.881730,0.934993,0.859206,0.379706,0.883442,0.490310,
0.962966,0.660442,0.948745,0.753037,0.393856,0.958639,0.888180,0.711062,0.481645,0.501544,0.585202,0.999475,0.876311,0.923695,0.858305,0.376277,0.884349,0.489809,
0.962978,0.657468,0.949025,0.750683,0.395072,0.953642,0.887841,0.709347,0.482206,0.509258,0.586578,1.000000,0.877791,0.926713,0.860252,0.418387,0.884744,0.496100,
0.962990,0.658983,0.950878,0.747545,0.392932,0.954054,0.883374,0.712076,0.481816,0.508442,0.586262,0.999500,0.880585,0.925912,0.861728,0.444746,0.883765,0.499223,
0.963002,0.656811,0.948008,0.743575,0.395231,0.961314,0.887552,0.707299,0.481443,0.507584,0.586134,1.000000,0.880562,0.939432,0.860413,0.389301,0.883109,0.500433,
0.963014,0.658507,0.948969,0.743320,0.390219,0.945401,0.884092,0.711271,0.481468,0.506492,0.585642,1.000000,0.874680,0.943231,0.863915,0.429052,0.882382,0.500217,
0.963025,0.659365,0.946703,0.745141,0.377826,0.959282,0.885183,0.708977,0.481604,0.516845,0.586013,1.000000,0.874656,0.943914,0.865420,0.453909,0.883704,0.498877,
0.963037,0.659102,0.947572,0.756330,0.378671,0.944817,0.891619,0.712814,0.480782,0.515030,0.586086,1.000000,0.876657,0.930925,0.864605,0.448154,0.881668,0.493159,
0.963049,0.657660,0.950311,0.759171,0.378773,0.952995,0.898702,0.711839,0.480300,0.515963,0.589068,1.000000,0.876132,0.941809,0.864490,0.410569,0.881784,0.474951,
0.963061,0.658710,0.952057,0.753475,0.387648,0.984241,0.891627,0.710552,0.483395,0.516337,0.589627,1.000000,0.878030,0.927302,0.868389,0.451741,0.884558,0.490356,
0.963072,0.658362,0.949156,0.743781,0.394811,0.972486,0.884946,0.710431,0.482914,0.516222,0.585281,1.000000,0.872342,0.940393,0.868918,0.430848,0.884500,0.524283,
0.963084,0.656573,0.946223,0.763877,0.394392,0.948390,0.890031,0.713255,0.481203,0.515191,0.586455,0.998928,0.878202,0.932730,0.867868,0.435617,0.882678,0.510876,
0.963096,0.657765,0.951518,0.777401,0.395745,0.955862,0.901055,0.711438,0.481433,0.521921,0.582874,1.000000,0.874455,0.945022,0.869990,0.434300,0.882250,0.460519,
0.963108,0.655777,0.955228,0.773028,0.396485,0.967190,0.899689,0.714430,0.481223,0.514514,0.584980,0.998552,0.878134,0.951817,0.870380,0.453168,0.883423,0.461631,
0.963119,0.660344,0.954008,0.757466,0.394409,0.983845,0.882754,0.711055,0.482003,0.518219,0.585339,0.999139,0.874963,0.939496,0.871900,0.393840,0.883462,0.495323,
0.963131,0.664021,0.954066,0.745040,0.391512,0.984779,0.888758,0.711721,0.481560,0.516767,0.584357,1.000000,0.873966,0.908216,0.870460,0.453492,0.881581,0.509248,
0.963143,0.665602,0.946357,0.738337,0.396221,0.947823,0.882819,0.712501,0.482623,0.520674,0.585489,0.999823,0.877494,0.936900,0.871698,0.437078,0.880152,0.504464,
0.963155,0.660235,0.949130,0.747720,0.393222,0.945704,0.885994,0.712230,0.481754,0.520057,0.586577,0.999981,0.878573,0.934738,0.871148,0.392881,0.882146,0.492286,
0.963167,0.656660,0.949224,0.751434,0.395320,0.968960,0.887337,0.710627,0.478328,0.518212,0.587904,0.999143,0.868241,0.928109,0.868723,0.399662,0.880454,0.495322,
0.963178,0.658804,0.950716,0.743876,0.389999,0.968845,0.884126,0.711322,0.482858,0.519891,0.590530,1.000000,0.868216,0.933034,0.871417,0.385186,0.882162,0.499633,
0.963190,0.658512,0.948273,0.745242,0.378796,0.945699,0.885142,0.711273,0.487534,0.520832,0.591137,1.000000,0.875870,0.927801,0.870675,0.458755,0.881365,0.496357,
0.963202,0.657828,0.949699,0.744114,0.377782,0.960059,0.884713,0.713426,0.480466,0.515479,0.589577,1.000000,0.876408,0.935737,0.872405,0.430042,0.882394,0.496109,
0.963214,0.659508,0.951301,0.744760,0.378958,0.959962,0.880443,0.711220,0.485688,0.515053,0.592620,1.000000,0.876691,0.927632,0.871385,0.453141,0.881342,0.491857,
0.963225,0.656825,0.947940,0.740578,0.377797,0.945924,0.883397,0.711327,0.482435,0.515177,0.594730,1.000000,0.878355,0.934687,0.869282,0.394205,0.883241,0.499560,
0.963237,0.658109,0.952797,0.736809,0.376952,0.953916,0.882503,0.710889,0.481257,0.516393,0.593374,0.998997,0.878833,0.928870,0.870390,0.392399,0.881816,0.510505,
0.963249,0.657516,0.947246,0.740131,0.379187,0.969277,0.880593,0.710287,0.486505,0.513088,0.590754,1.000000,0.866599,0.943736,0.871039,0.413358,0.880306,0.499868,
0.963261,0.658369,0.948422,0.746365,0.377693,0.953512,0.887199,0.712178,0.487180,0.513464,0.591868,0.998294,0.870535,0.912128,0.870939,0.449060,0.882378,0.492556,
0.963273,0.657865,0.951718,0.746751,0.377758,0.986810,0.886033,0.711748,0.487050,0.516511,0.585917,1.000000,0.870202,0.931221,0.870079,0.426663,0.882052,0.491807,
0.963284,0.653045,0.952251,0.743965,0.378001,0.981308,0.877746,0.711626,0.481170,0.515576,0.586717,1.000000,0.872870,0.947015,0.871347,0.424220,0.882118,0.498331,
0.963296,0.652242,0.950532,0.737879,0.380187,0.971430,0.883746,0.712492,0.482138,0.516321,0.585032,0.999983,0.876757,0.916027,0.868721,0.439757,0.883325,0.502845,
0.963308,0.652909,0.947600,0.747051,0.376289,0.948367,0.881486,0.708576,0.480494,0.513747,0.585942,0.999635,0.875691,0.939304,0.874170,0.432551,0.882524,0.547893,
0.963320,0.652447,0.946496,0.797182,0.378168,0.962474,0.876568,0.710458,0.483603,0.514459,0.587030,0.999827,0.876991,0.916939,0.872614,0.444523,0.882411,0.503131,
0.963331,0.654493,0.952396,0.818719,0.378468,0.955910,0.892374,0.712377,0.481693,0.514136,0.591383,1.000000,0.869681,0.939081,0.866582,0.427105,0.881772,0.424489,
0.963343,0.658246,0.965922,0.817673,0.388938,0.983423,0.905018,0.718304,0.482087,0.515307,0.590996,1.000000,0.876368,0.939953,0.872277,0.415813,0.883559,0.421029,
0.963355,0.661141,0.964504,0.770019,0.405973,0.987401,0.891758,0.717089,0.480449,0.510673,0.590180,0.999269,0.876373,0.933884,0.870982,0.410172,0.884260,0.521226,
0.963367,0.663956,0.949980,0.744653,0.408965,0.968596,0.885270,0.718716,0.483675,0.511461,0.589388,0.999625,0.878591,0.909686,0.872334,0.445788,0.883540,0.573154,
0.963378,0.665024,0.947173,0.776451,0.409510,0.944299,0.895387,0.718164,0.480733,0.509045,0.590219,0.999709,0.877085,0.930417,0.871477,0.395217,0.879844,0.504284,
0.963390,0.662987,0.951535,0.788221,0.400861,0.957490,0.901777,0.718143,0.482075,0.512367,0.590617,1.000000,0.874823,0.932708,0.874455,0.421922,0.882148,0.446324,
0.963402,0.666829,0.961894,0.783705,0.396272,0.968527,0.891343,0.719129,0.482194,0.508952,0.591091,0.999255,0.879886,0.931201,0.871555,0.437250,0.881360,0.456939,
0.963414,0.664681,0.958248,0.756146,0.393000,0.984576,0.872633,0.718556,0.485665,0.508087,0.590610,1.000000,0.872832,0.932299,0.872597,0.418385,0.884582,0.516780,
0.963426,0.668351,0.949921,0.734897,0.394122,0.969071,0.886609,0.719570,0.482508,0.508580,0.588436,0.999359,0.872573,0.929297,0.876804,0.408232,0.882903,0.524229,
0.963437,0.663706,0.947017,0.734182,0.393958,0.943648,0.879881,0.716692,0.480628,0.509439,0.590089,0.999353,0.879770,0.915450,0.873975,0.431598,0.881682,0.498904,
0.963449,0.662963,0.946537,0.740455,0.393616,0.948669,0.884753,0.717677,0.482189,0.511939,0.586814,1.000000,0.874703,0.931682,0.877005,0.422945,0.884467,0.490158,
0.963461,0.664496,0.950007,0.739679,0.393463,0.968639,0.881909,0.717775,0.482028,0.507224,0.583743,0.998822,0.875946,0.931891,0.873948,0.396105,0.882334,0.496592,
0.963473,0.663340,0.951965,0.733544,0.388524,0.970252,0.880343,0.717749,0.484266,0.506673,0.583233,0.999535,0.873906,0.947464,0.873395,0.448994,0.882340,0.504526,
0.963484,0.660910,0.947382,0.730675,0.377070,0.957969,0.878151,0.717818,0.483245,0.511255,0.581930,0.999576,0.875043,0.925712,0.873607,0.405810,0.881029,0.506043,
0.963496,0.658102,0.949825,0.734597,0.377526,0.962765,0.881018,0.719443,0.481307,0.508670,0.581265,1.000000,0.873671,0.941245,0.877242,0.411411,0.881608,0.505643,
0.963508,0.657139,0.949336,0.737935,0.378464,0.945922,0.884271,0.716914,0.480583,0.512220,0.580441,0.998668,0.873709,0.926253,0.874520,0.448931,0.884581,0.495467,
0.963520,0.659805,0.948812,0.738275,0.377885,0.946121,0.880585,0.715729,0.482289,0.511803,0.583244,0.999997,0.877862,0.929792,0.873091,0.423955,0.883379,0.496116,
0.963531,0.658814,0.949065,0.738283,0.377004,0.943822,0.880128,0.716348,0.482624,0.513385,0.581798,1.000000,0.876047,0.928498,0.869508,0.431779,0.883202,0.500738,
0.963543,0.657251,0.951053,0.732211,0.378802,0.959514,0.877640,0.717556,0.483038,0.508302,0.580212,0.999734,0.876001,0.932276,0.871549,0.444613,0.885118,0.513023,
0.963555,0.655463,0.946977,0.730835,0.377410,0.944350,0.881831,0.716374,0.481989,0.510699,0.577085,1.000000,0.875470,0.928175,0.871683,0.413911,0.884177,0.507392,
0.963567,0.655013,0.945801,0.739214,0.379082,0.946607,0.885711,0.717818,0.481362,0.513393,0.577551,0.999268,0.875200,0.926468,0.870960,0.370038,0.884398,0.503174,
0.963579,0.650803,0.946590,0.740756,0.383030,0.944597,0.883805,0.713506,0.481305,0.513910,0.579838,0.999096,0.872598,0.935136,0.867718,0.435639,0.884322,0.499407,
0.963590,0.651075,0.950285,0.739488,0.391496,0.946482,0.881806,0.718119,0.483415,0.515595,0.574549,1.000000,0.875832,0.923055,0.864223,0.415955,0.883110,0.499381,
0.963602,0.650806,0.947106,0.737316,0.393515,0.943340,0.884393,0.715143,0.481800,0.514057,0.573741,0.999720,0.874206,0.930303,0.871096,0.415760,0.881084,0.499681,
0.963614,0.652742,0.950568,0.738602,0.394715,0.943807,0.882031,0.717178,0.481326,0.514730,0.574110,0.999244,0.873787,0.938460,0.871916,0.428959,0.881753,0.495565,
0.963626,0.650954,0.953728,0.740003,0.396684,0.973144,0.886987,0.715989,0.482028,0.513880,0.576849,0.999789,0.876546,0.929139,0.870031,0.390682,0.882070,0.483122,
0.963637,0.651575,0.952445,0.727060,0.395724,0.982510,0.882871,0.715983,0.481446,0.515128,0.571842,0.999422,0.878747,0.925419,0.871877,0.387029,0.884582,0.522457,
0.963649,0.652181,0.947847,0.723306,0.394354,0.956602,0.882102,0.716324,0.481922,0.513882,0.573105,0.999480,0.873594,0.930826,0.871697,0.406195,0.885077,0.534033,
0.963661,0.650054,0.949111,0.737480,0.384845,0.963361,0.884504,0.713037,0.481788,0.517253,0.574007,0.999662,0.876473,0.926509,0.872985,0.405069,0.883699,0.517200,
0.963673,0.651253,0.948633,0.740126,0.379703,0.946052,0.886009,0.713870,0.483424,0.513504,0.572483,0.999621,0.877083,0.933350,0.872301,0.390305,0.884220,0.495819,
0.963685,0.652629,0.950378,0.742068,0.378075,0.943838,0.885584,0.710870,0.481257,0.515509,0.575077,1.000000,0.873237,0.922463,0.869303,0.343777,0.883407,0.493359,
0.963696,0.652508,0.949921,0.741827,0.377800,0.946063,0.882275,0.715374,0.481753,0.513958,0.573832,1.000000,0.873321,0.937553,0.872415,0.361375,0.881626,0.494382,
0.963708,0.651328,0.950677,0.737388,0.376758,0.948303,0.882394,0.716118,0.481608,0.513553,0.572406,0.998324,0.876189,0.937833,0.870545,0.382975,0.883102,0.503113,
0.963720,0.652680,0.948899,0.733843,0.377854,0.955622,0.880433,0.716602,0.481548,0.514811,0.573864,1.000000,0.875673,0.931628,0.875384,0.377069,0.882183,0.506163,
0.963732,0.651206,0.948921,0.734693,0.378882,0.962791,0.880422,0.716690,0.482983,0.514944,0.570820,1.000000,0.876073,0.932210,0.874022,0.380210,0.883000,0.509535,
0.963743,0.653487,0.948533,0.729103,0.382817,0.969353,0.879324,0.717139,0.481716,0.513772,0.571503,1.000000,0.876383,0.930546,0.875147,0.377982,0.881927,0.515394,
0.963755,0.651527,0.947752,0.729979,0.378457,0.965769,0.878820,0.716615,0.482787,0.520278,0.573501,1.000000,0.874531,0.928431,0.873401,0.375440,0.881765,0.510518,
0.963767,0.652870,0.946710,0.739383,0.377837,0.947814,0.883302,0.717552,0.482672,0.518487,0.574475,1.000000,0.872202,0.919108,0.876374,0.439543,0.883777,0.499450,
0.963779,0.652824,0.948892,0.739205,0.379725,0.968536,0.883191,0.716773,0.481858,0.519135,0.574339,1.000000,0.881677,0.917979,0.877756,0.440218,0.882110,0.493757,
0.963790,0.654362,0.949989,0.738222,0.394024,0.952099,0.883070,0.717290,0.481980,0.521160,0.574808,1.000000,0.874119,0.935957,0.880173,0.370011,0.882467,0.492757,
0.963802,0.652634,0.950162,0.737321,0.394983,0.985290,0.880425,0.716762,0.483863,0.522491,0.571654,1.000000,0.874105,0.932293,0.875743,0.362142,0.882541,0.496408,
0.963814,0.650743,0.951469,0.734546,0.394895,0.969732,0.880494,0.717679,0.480883,0.520485,0.573862,1.000000,0.872649,0.923371,0.876216,0.412590,0.883369,0.495693,
0.963826,0.650310,0.950258,0.728489,0.395430,0.985399,0.883591,0.717114,0.481784,0.521825,0.575138,1.000000,0.877792,0.926025,0.873929,0.375865,0.883970,0.497974,
0.963838,0.651375,0.949910,0.717509,0.394153,0.953617,0.877280,0.715917,0.482463,0.519916,0.578463,1.000000,0.873676,0.930097,0.874857,0.386648,0.881447,0.540004,
0.963849,0.651183,0.947734,0.730067,0.395125,0.944128,0.877894,0.717518,0.483061,0.517667,0.577288,0.999744,0.877432,0.928271,0.871929,0.407634,0.880730,0.532509,
0.963861,0.649293,0.945177,0.741082,0.395424,0.943686,0.885227,0.713289,0.482305,0.521715,0.575846,0.999205,0.879152,0.931469,0.875204,0.414599,0.882297,0.500466,
0.963873,0.648096,0.948640,0.743416,0.394910,0.950454,0.889454,0.713994,0.482588,0.515583,0.573717,1.000000,0.877005,0.930769,0.872794,0.411016,0.883677,0.478868,
0.963885,0.645672,0.953649,0.742540,0.380148,0.983369,0.882371,0.717324,0.482142,0.513475,0.572593,1.000000,0.872080,0.932429,0.879245,0.352986,0.880871,0.491034,
0.963896,0.649514,0.946112,0.730897,0.378156,0.945771,0.879478,0.714687,0.481682,0.511846,0.578284,0.998508,0.872905,0.933257,0.874817,0.313485,0.884916,0.530731,
0.963908,0.652322,0.946225,0.731824,0.378580,0.944409,0.875913,0.716621,0.485375,0.509018,0.575969,1.000000,0.878214,0.919063,0.876019,0.374188,0.882179,0.505796,
0.963920,0.646400,0.947098,0.730340,0.378478,0.962709,0.879888,0.715943,0.485157,0.505123,0.576805,0.999657,0.876266,0.926668,0.876547,0.337594,0.882506,0.507336,
0.963932,0.650010,0.947531,0.732340,0.377990,0.959497,0.882759,0.715157,0.482526,0.503013,0.572432,1.000000,0.878322,0.934580,0.875365,0.337482,0.884570,0.500814,
0.963943,0.653132,0.948639,0.732660,0.379135,0.942537,0.882658,0.716634,0.481214,0.506193,0.573344,1.000000,0.878516,0.930724,0.876483,0.315092,0.883417,0.503463,
0.963955,0.648644,0.952691,0.745187,0.378040,0.962260,0.880173,0.717711,0.483598,0.504244,0.572659,0.999374,0.875637,0.933697,0.876337,0.353915,0.883570,0.492133,
0.963967,0.653301,0.951454,0.740829,0.379036,0.959196,0.883839,0.717296,0.481008,0.505173,0.571816,1.000000,0.874866,0.930917,0.879334,0.351717,0.882272,0.517043,
0.963979,0.650839,0.949689,0.742692,0.378079,0.966039,0.883197,0.716512,0.481916,0.501578,0.572988,1.000000,0.873713,0.934701,0.880555,0.361027,0.883278,0.494248,
0.963991,0.648324,0.949664,0.737792,0.391043,0.955670,0.878948,0.715584,0.483110,0.509183,0.572077,0.999216,0.872504,0.931833,0.882198,0.367667,0.883879,0.497884,
0.964002,0.651453,0.948931,0.735623,0.394554,0.952801,0.881830,0.717068,0.482660,0.507533,0.573487,0.999268,0.873384,0.937029,0.879579,0.374529,0.882003,0.499233,
0.964014,0.652697,0.948961,0.733335,0.392742,0.951792,0.880459,0.716371,0.482355,0.509912,0.572798,1.000000,0.872073,0.937896,0.879855,0.358954,0.883379,0.494946,
0.964026,0.650391,0.947481,0.732379,0.388169,0.968801,0.879670,0.717052,0.481348,0.503064,0.572751,0.999939,0.873924,0.944027,0.879756,0.339637,0.880933,0.499924,
0.964038,0.649243,0.946015,0.728802,0.393788,0.944424,0.877303,0.717292,0.481080,0.505079,0.572960,1.000000,0.873871,0.927475,0.877691,0.382710,0.882286,0.494771,
0.964049,0.649667,0.950121,0.731217,0.376728,0.960564,0.880214,0.717906,0.481137,0.501361,0.573201,1.000000,0.870040,0.934000,0.877634,0.334750,0.883431,0.502671,
0.964061,0.647802,0.946196,0.733285,0.378029,0.950625,0.880753,0.716065,0.483477,0.502387,0.572918,0.998665,0.873211,0.921772,0.877642,0.372665,0.883786,0.505920,
0.964073,0.648930,0.947335,0.732483,0.378692,0.952043,0.879572,0.717616,0.481575,0.502427,0.574508,1.000000,0.866910,0.940843,0.875283,0.396760,0.881351,0.509535,
0.964085,0.645063,0.945155,0.733323,0.394238,0.960388,0.881454,0.715228,0.482565,0.504865,0.571441,1.000000,0.874150,0.936935,0.880813,0.388188,0.882504,0.506326,
0.964097,0.649047,0.947848,0.741448,0.394096,0.953261,0.882117,0.718063,0.481486,0.503482,0.573275,1.000000,0.872753,0.947976,0.875900,0.345656,0.882171,0.497829,
0.964108,0.648615,0.951818,0.744041,0.392961,0.957344,0.885684,0.713573,0.481301,0.505450,0.574296,1.000000,0.875794,0.932014,0.878658,0.339012,0.883530,0.490363,
0.964120,0.648277,0.953910,0.743330,0.393122,0.960988,0.882051,0.717054,0.482627,0.501984,0.573225,0.998151,0.874357,0.929707,0.881748,0.339932,0.881022,0.493422,
